Slide, Region, Positive, Count, Positivity
CaseKI67_0030,light_zone,3887,6056,0.6418428005
CaseKI67_0030,dark_zone,6990,8650,0.8080924855
CaseKI67_0030,mantle,7120,66375,0.1072693032
CaseKI67_0031,germinal_center,21280,22628,0.9404277886
CaseKI67_0031,light_zone,3839,4483,0.8563461967
CaseKI67_0031,dark_zone,12567,12726,0.9875058934
CaseKI67_0031,mantle,6432,10002,0.6430713857
CaseKI67_0032,germinal_center,2714,2759,0.9836897427
CaseKI67_0032,light_zone,1040,1084,0.9594095941
CaseKI67_0032,dark_zone,1535,1537,0.9986987638
CaseKI67_0032,mantle,619,865,0.7156069364
CaseKI67_0033,germinal_center,7982,8681,0.9194793227
CaseKI67_0033,light_zone,446,610,0.7311475410
CaseKI67_0033,dark_zone,7070,7420,0.9528301887
CaseKI67_0033,mantle,1296,7627,0.1699226432
CaseKI67_0034,germinal_center,33638,44557,0.7549431066
CaseKI67_0034,light_zone,18075,25699,0.7033347601
CaseKI67_0034,dark_zone,9135,9971,0.9161568549
CaseKI67_0034,mantle,4940,43303,0.1140798559
CaseKI67_0035,germinal_center,18384,22713,0.8094043059
CaseKI67_0035,light_zone,8011,10660,0.7515009381
CaseKI67_0035,dark_zone,6978,7657,0.9113229724
CaseKI67_0035,mantle,3745,22914,0.1634372000
CaseKI67_0036,germinal_center,19387,24147,0.8028740630
CaseKI67_0036,light_zone,5224,7438,0.7023393385
CaseKI67_0036,dark_zone,9557,10715,0.8919272049
CaseKI67_0036,mantle,5725,29591,0.1934709878
CaseKI67_0037,germinal_center,22224,27760,0.8005763689
CaseKI67_0037,light_zone,10241,14002,0.7313955149
CaseKI67_0037,dark_zone,8918,9595,0.9294424179
CaseKI67_0037,mantle,4493,29859,0.1504738940
CaseKI67_0038,germinal_center,24981,26743,0.9341135998
CaseKI67_0038,light_zone,5089,5531,0.9200867836
CaseKI67_0038,dark_zone,14786,15367,0.9621917095
CaseKI67_0038,mantle,10413,28865,0.3607483111
CaseKI67_0039,germinal_center,52313,56136,0.9318975346
CaseKI67_0039,light_zone,15306,17672,0.8661158895
CaseKI67_0039,dark_zone,33653,34493,0.9756472328
CaseKI67_0039,mantle,8558,39501,0.2166527430
CaseKI67_0040,germinal_center,20365,21412,0.9511021857
CaseKI67_0040,light_zone,11084,11723,0.9454917683
CaseKI67_0040,dark_zone,5952,6160,0.9662337662
CaseKI67_0040,mantle,3011,6955,0.4329259526
CaseKI67_0041,germinal_center,12621,13686,0.9221832530
CaseKI67_0041,light_zone,3241,3901,0.8308126122
CaseKI67_0041,dark_zone,8147,8269,0.9852460999
CaseKI67_0041,mantle,7514,16995,0.4421300382
CaseKI67_0042,germinal_center,10932,11085,0.9861975643
CaseKI67_0042,light_zone,0,0,0
CaseKI67_0042,dark_zone,9284,9366,0.9912449285
CaseKI67_0042,mantle,12494,20437,0.6113421735
CaseKI67_0043,germinal_center,61657,72472,0.8507699525
CaseKI67_0043,light_zone,29101,37169,0.7829373941
CaseKI67_0043,dark_zone,26994,28824,0.9365112406
CaseKI67_0043,mantle,9506,62523,0.1520400493
CaseKI67_0044,germinal_center,47892,52921,0.9049715614
CaseKI67_0044,light_zone,16610,19651,0.8452496056
