Slide, Region, Positive, Count, Positivity
CaseKI67J_0028,germinal_center,0,0,0
CaseKI67J_0028,light_zone,2691,3197,0.8417266187
CaseKI67J_0028,dark_zone,3415,3544,0.9636004515
CaseKI67J_0028,mantle,511,9453,0.0540569131
CaseKI67J_0029,germinal_center,0,0,0
CaseKI67J_0029,light_zone,10737,16405,0.6544955806
CaseKI67J_0029,dark_zone,20956,23317,0.8987434061
CaseKI67J_0029,mantle,3394,41315,0.0821493404
CaseKI67J_0030,germinal_center,0,0,0
CaseKI67J_0030,light_zone,30945,51337,0.6027816195
CaseKI67J_0030,dark_zone,23981,26868,0.8925487569
CaseKI67J_0030,mantle,5774,76601,0.0753776060
CaseKI67J_0031,germinal_center,0,0,0
CaseKI67J_0031,light_zone,15529,23949,0.6484195582
CaseKI67J_0031,dark_zone,27675,31318,0.8836771186
CaseKI67J_0031,mantle,4481,52434,0.0854598161
CaseKI67J_0032,germinal_center,0,0,0
CaseKI67J_0032,light_zone,28562,46072,0.6199426984
CaseKI67J_0032,dark_zone,51210,57089,0.8970204418
CaseKI67J_0032,mantle,5628,70940,0.0793346490
CaseKI67J_0033,germinal_center,0,0,0
CaseKI67J_0033,light_zone,4181,6023,0.6941723394
CaseKI67J_0033,dark_zone,8819,9394,0.9387907175
CaseKI67J_0033,mantle,1503,22129,0.0679199241
CaseKI67J_0034,germinal_center,0,0,0
CaseKI67J_0034,light_zone,5147,7552,0.6815413136
CaseKI67J_0034,dark_zone,5859,6326,0.9261776794
CaseKI67J_0034,mantle,1391,41016,0.0339135947
CaseKI67J_0035,germinal_center,0,0,0
CaseKI67J_0035,light_zone,4272,6189,0.6902569074
CaseKI67J_0035,dark_zone,7011,7726,0.9074553456
CaseKI67J_0035,mantle,2497,50789,0.0491641891
CaseKI67J_0036,germinal_center,0,0,0
CaseKI67J_0036,light_zone,21882,34696,0.6306778879
CaseKI67J_0036,dark_zone,39310,44309,0.8871786770
CaseKI67J_0036,mantle,6713,70390,0.0953686603
CaseKI67J_0037,germinal_center,0,0,0
CaseKI67J_0037,light_zone,5255,11650,0.4510729614
CaseKI67J_0037,dark_zone,9213,10487,0.8785162582
CaseKI67J_0037,mantle,1669,70730,0.0235967765
CaseKI67J_0038,germinal_center,0,0,0
CaseKI67J_0038,light_zone,42857,69283,0.6185788722
CaseKI67J_0038,dark_zone,43236,47238,0.9152800711
CaseKI67J_0038,mantle,9813,109673,0.0894750759
CaseKI67J_0039,germinal_center,0,0,0
CaseKI67J_0039,light_zone,12424,30018,0.4138850023
CaseKI67J_0039,dark_zone,16510,18338,0.9003162831
CaseKI67J_0039,mantle,8183,98280,0.0832621083
CaseKI67J_0040,germinal_center,0,0,0
CaseKI67J_0040,light_zone,5174,7219,0.7167197673
CaseKI67J_0040,dark_zone,6563,7406,0.8861733729
CaseKI67J_0040,mantle,2727,49372,0.0552337357
CaseKI67J_0041,germinal_center,0,0,0
CaseKI67J_0041,light_zone,4889,10289,0.4751676548
CaseKI67J_0041,dark_zone,7742,8537,0.9068759517
